16-02-2020  01%:02:15 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-22.html HTTP/1.1" 200 None
16-02-2020  01%:02:15 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:16 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-23.html HTTP/1.1" 200 None
16-02-2020  01%:02:16 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:16 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-24.html HTTP/1.1" 200 None
16-02-2020  01%:02:16 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:16 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-25.html HTTP/1.1" 200 None
16-02-2020  01%:02:16 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:17 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-26.html HTTP/1.1" 200 None
16-02-2020  01%:02:17 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:17 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-27.html HTTP/1.1" 200 None
16-02-2020  01%:02:17 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:18 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-28.html HTTP/1.1" 200 None
16-02-2020  01%:02:18 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:19 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-29.html HTTP/1.1" 200 None
16-02-2020  01%:02:19 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:19 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-30.html HTTP/1.1" 200 None
16-02-2020  01%:02:19 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:20 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-31.html HTTP/1.1" 200 None
16-02-2020  01%:02:20 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:20 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-32.html HTTP/1.1" 200 None
16-02-2020  01%:02:20 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:20 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-33.html HTTP/1.1" 200 None
16-02-2020  01%:02:20 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:21 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-34.html HTTP/1.1" 200 None
16-02-2020  01%:02:21 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:21 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-35.html HTTP/1.1" 200 None
16-02-2020  01%:02:21 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:22 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-36.html HTTP/1.1" 200 None
16-02-2020  01%:02:22 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:22 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-37.html HTTP/1.1" 200 None
16-02-2020  01%:02:22 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:22 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-38.html HTTP/1.1" 200 None
16-02-2020  01%:02:22 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:23 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-39.html HTTP/1.1" 200 None
16-02-2020  01%:02:23 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:23 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-40.html HTTP/1.1" 200 None
16-02-2020  01%:02:23 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:23 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-41.html HTTP/1.1" 200 None
16-02-2020  01%:02:23 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:24 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-42.html HTTP/1.1" 200 None
16-02-2020  01%:02:24 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:24 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-43.html HTTP/1.1" 200 None
16-02-2020  01%:02:24 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:24 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-44.html HTTP/1.1" 200 None
16-02-2020  01%:02:25 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:25 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-45.html HTTP/1.1" 200 None
16-02-2020  01%:02:25 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:25 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-46.html HTTP/1.1" 200 None
16-02-2020  01%:02:25 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:26 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-47.html HTTP/1.1" 200 None
16-02-2020  01%:02:26 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:26 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-48.html HTTP/1.1" 200 None
16-02-2020  01%:02:26 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:26 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-49.html HTTP/1.1" 200 None
16-02-2020  01%:02:26 DEBUG    [connectionpool.py : 205] Starting new HTTP connection (1): books.toscrape.com:80
16-02-2020  01%:02:27 DEBUG    [connectionpool.py : 393] http://books.toscrape.com:80 "GET /catalogue/page-50.html HTTP/1.1" 200 None
